Btl_Cnt,Cst_Cnt,Depth_ID,Depthm,T_degC,O2ml_L,R_Depth,Unnamed: 0,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec
732685,29481,20-0007NM-MX-183-1303-09330800-0000B-7,0,17.77,5.57,0.0,29480.0,20-0007NM-MX-183-1303-09330800,3.0,07/01/2000,2000.0,7.0,31.181666,-120.92
732717,29482,20-0007NM-PR-183-1913-09330900-0000B-7,0,18.0,5.54,0.0,29481.0,20-0007NM-PR-183-1913-09330900,3.0,07/01/2000,2000.0,7.0,30.853333,-121.588333
732753,29483,20-0007NM-MX-184-0117-09331000-0000B-7,0,18.47,5.48,0.0,29482.0,20-0007NM-MX-184-0117-09331000,3.0,07/02/2000,2000.0,7.0,30.52,-122.26
732784,29484,20-0007NM-MX-184-0717-09331100-0000B-7,0,17.96,5.57,0.0,29483.0,20-0007NM-MX-184-0717-09331100,3.0,07/02/2000,2000.0,7.0,30.183333,-122.923333
732816,29485,20-0007NM-MX-184-1320-09331200-0000B-7,0,18.06,5.55,0.0,29484.0,20-0007NM-MX-184-1320-09331200,3.0,07/02/2000,2000.0,7.0,29.85,-123.588333
732849,29486,20-0007NM-PR-184-1915-09001200-0000B-7,0,17.69,5.58,0.0,29485.0,20-0007NM-PR-184-1915-09001200,3.0,07/02/2000,2000.0,7.0,30.42,-124.008333
732883,29487,20-0007NM-MX-185-0142-09001100-0000B-7,0,18.0,5.55,0.0,29486.0,20-0007NM-MX-185-0142-09001100,3.0,07/03/2000,2000.0,7.0,30.751666,-123.34
732916,29488,20-0007NM-MX-185-0820-09001000-0000B-7,0,17.63,5.61,0.0,29487.0,20-0007NM-MX-185-0820-09001000,3.0,07/03/2000,2000.0,7.0,31.091666,-122.671666
732948,29489,20-0007NM-PR-185-1730-09000900-0000B-7,0,17.45,5.58,0.0,29488.0,20-0007NM-PR-185-1730-09000900,3.0,07/03/2000,2000.0,7.0,31.415,-121.998333
732983,29490,20-0007NM-MX-185-2243-09000800-0000B-7,0,16.83,5.7,0.0,29489.0,20-0007NM-MX-185-2243-09000800,3.0,07/03/2000,2000.0,7.0,31.755,-121.316666
733016,29491,20-0007NM-MX-186-0533-09000700-0000B-7,0,16.78,5.66,0.0,29490.0,20-0007NM-MX-186-0533-09000700,3.0,07/04/2000,2000.0,7.0,32.081666,-120.648333
733048,29492,20-0007NM-MX-186-1337-09000600-0000B-7,0,15.84,5.8,0.0,29491.0,20-0007NM-MX-186-1337-09000600,3.0,07/04/2000,2000.0,7.0,32.415,-119.963333
733081,29493,20-0007NM-PR-186-1848-09000530-0000B-7,0,16.67,5.58,0.0,29492.0,20-0007NM-PR-186-1848-09000530,3.0,07/04/2000,2000.0,7.0,32.655,-119.491666
733116,29494,20-0007NM-MX-187-0020-09000450-0000B-7,0,18.06,5.65,0.0,29493.0,20-0007NM-MX-187-0020-09000450,3.0,07/05/2000,2000.0,7.0,32.916666,-118.938333
733145,29495,20-0007NM-MX-187-0541-09000370-0000B-7,0,19.13,5.56,0.0,29494.0,20-0007NM-MX-187-0541-09000370,3.0,07/05/2000,2000.0,7.0,33.185,-118.39
733174,29496,20-0007NM-MX-187-0845-09000350-0000B-7,0,18.83,5.65,0.0,29495.0,20-0007NM-MX-187-0845-09000350,3.0,07/05/2000,2000.0,7.0,33.251666,-118.256666
733198,29497,20-0007NM-MX-187-1300-09000300-0000B-7,0,19.08,5.61,0.0,29496.0,20-0007NM-MX-187-1300-09000300,3.0,07/05/2000,2000.0,7.0,33.421666,-117.906666
733228,29498,20-0007NM-PR-187-1742-09000280-0000B-7,0,20.51,5.8,0.0,29497.0,20-0007NM-PR-187-1742-09000280,3.0,07/05/2000,2000.0,7.0,33.483333,-117.77
733242,29499,20-0007NM-MX-187-2307-08670330-0000B-7,0,19.77,6.37,0.0,29498.0,20-0007NM-MX-187-2307-08670330,3.0,07/05/2000,2000.0,7.0,33.89,-118.493333
733253,29500,20-0007NM-MX-188-0105-08670350-0000B-7,0,19.25,5.98,0.0,29499.0,20-0007NM-MX-188-0105-08670350,3.0,07/06/2000,2000.0,7.0,33.82,-118.63
733284,29501,20-0007NM-MX-188-0454-08670400-0000B-7,0,18.78,5.8,0.0,29500.0,20-0007NM-MX-188-0454-08670400,3.0,07/06/2000,2000.0,7.0,33.648333,-118.978333
733313,29502,20-0007NM-MX-188-0848-08670450-0000B-7,0,16.87,5.73,0.0,29501.0,20-0007NM-MX-188-0848-08670450,3.0,07/06/2000,2000.0,7.0,33.485,-119.336666
733346,29503,20-0007NM-MX-188-1256-08670500-0000B-7,0,16.24,5.35,0.0,29502.0,20-0007NM-MX-188-1256-08670500,3.0,07/06/2000,2000.0,7.0,33.318333,-119.67
733357,29504,20-0007NM-PR-188-1737-08670550-0000B-7,0,16.06,5.51,0.0,29503.0,20-0007NM-PR-188-1737-08670550,3.0,07/06/2000,2000.0,7.0,33.143333,-120.028333
733392,29505,20-0007NM-MX-188-2046-08670600-0000B-7,0,15.38,5.47,0.0,29504.0,20-0007NM-MX-188-2046-08670600,3.0,07/06/2000,2000.0,7.0,32.988333,-120.363333
733425,29506,20-0007NM-MX-189-0218-08670700-0000B-7,0,16.35,5.74,0.0,29505.0,20-0007NM-MX-189-0218-08670700,3.0,07/07/2000,2000.0,7.0,32.653333,-121.038333
733456,29507,20-0007NM-MX-189-0747-08670800-0000B-7,0,16.59,5.71,0.0,29506.0,20-0007NM-MX-189-0747-08670800,3.0,07/07/2000,2000.0,7.0,32.325,-121.723333
733486,29508,20-0007NM-MX-189-1330-08670900-0000B-7,0,16.67,5.7,0.0,29507.0,20-0007NM-MX-189-1330-08670900,3.0,07/07/2000,2000.0,7.0,31.988333,-122.395
733519,29509,20-0007NM-PR-189-1914-08671000-0000B-7,0,17.14,5.64,0.0,29508.0,20-0007NM-PR-189-1914-08671000,3.0,07/07/2000,2000.0,7.0,31.658333,-123.078333
733553,29510,20-0007NM-MX-190-0040-08671100-0000B-7,0,18.23,5.53,0.0,29509.0,20-0007NM-MX-190-0040-08671100,3.0,07/08/2000,2000.0,7.0,31.323333,-123.745
733585,29511,20-0007NM-MX-190-0644-08331100-0000B-7,0,18.05,5.52,0.0,29510.0,20-0007NM-MX-190-0644-08331100,3.0,07/08/2000,2000.0,7.0,31.913333,-124.175
733617,29512,20-0007NM-MX-190-1237-08331000-0000B-7,0,16.93,5.68,0.0,29511.0,20-0007NM-MX-190-1237-08331000,3.0,07/08/2000,2000.0,7.0,32.248333,-123.49
733649,29513,20-0007NM-PR-190-1822-08330900-0000B-7,0,17.4,5.62,0.0,29512.0,20-0007NM-PR-190-1822-08330900,3.0,07/08/2000,2000.0,7.0,32.581666,-122.815
733686,29514,20-0007NM-MX-191-0022-08330800-0000B-7,0,17.32,5.64,0.0,29513.0,20-0007NM-MX-191-0022-08330800,3.0,07/09/2000,2000.0,7.0,32.915,-122.13
733717,29515,20-0007NM-MX-191-0643-08330700-0000B-7,0,16.61,5.69,0.0,29514.0,20-0007NM-MX-191-0643-08330700,3.0,07/09/2000,2000.0,7.0,33.243333,-121.446666
733751,29516,20-0007NM-MX-191-1253-08330600-0000B-7,0,15.8,5.87,0.0,29515.0,20-0007NM-MX-191-1253-08330600,3.0,07/09/2000,2000.0,7.0,33.576666,-120.763333
733785,29517,20-0007NM-PR-191-1819-08330550-0000B-7,0,15.68,6.14,0.0,29516.0,20-0007NM-PR-191-1819-08330550,3.0,07/09/2000,2000.0,7.0,33.746666,-120.413333
733819,29518,20-0007NM-MX-191-2051-08330510-0000B-7,0,17.13,5.95,0.0,29517.0,20-0007NM-MX-191-2051-08330510,3.0,07/09/2000,2000.0,7.0,33.878333,-120.141666
733833,29519,20-0007NM-MX-192-0340-08330420-0000B-7,0,18.62,5.77,0.0,29518.0,20-0007NM-MX-192-0340-08330420,3.0,07/10/2000,2000.0,7.0,34.18,-119.526666
733853,29520,20-0007NM-MX-192-0619-08330406-0000B-7,0,18.27,5.85,0.0,29519.0,20-0007NM-MX-192-0619-08330406,3.0,07/10/2000,2000.0,7.0,34.22,-119.411666
733861,29521,20-0007NM-MX-192-1036-08180469-0000B-7,0,16.42,6.18,0.0,29520.0,20-0007NM-MX-192-1036-08180469,3.0,07/10/2000,2000.0,7.0,34.273333,-120.03
733894,29522,20-0007NM-MX-192-1511-08000510-0000B-7,0,14.01,5.52,0.0,29521.0,20-0007NM-MX-192-1511-08000510,3.0,07/10/2000,2000.0,7.0,34.448333,-120.525
733904,29523,20-0007NM-PR-192-1830-08000550-0000B-7,0,16.03,5.84,0.0,29522.0,20-0007NM-PR-192-1830-08000550,3.0,07/10/2000,2000.0,7.0,34.315,-120.805
733937,29524,20-0007NM-MX-192-2243-08000600-0000B-7,0,16.14,5.82,0.0,29523.0,20-0007NM-MX-192-2243-08000600,3.0,07/10/2000,2000.0,7.0,34.156666,-121.15
733969,29525,20-0007NM-MX-193-0532-08000700-0000B-7,0,16.75,5.74,0.0,29524.0,20-0007NM-MX-193-0532-08000700,3.0,07/11/2000,2000.0,7.0,33.818333,-121.841666
734000,29526,20-0007NM-MX-193-1128-08000800-0000B-7,0,17.16,5.65,0.0,29525.0,20-0007NM-MX-193-1128-08000800,3.0,07/11/2000,2000.0,7.0,33.483333,-122.541666
734033,29527,20-0007NM-PR-193-1733-08000900-0000B-7,0,16.96,5.64,0.0,29526.0,20-0007NM-PR-193-1733-08000900,3.0,07/11/2000,2000.0,7.0,33.156666,-123.225
734067,29528,20-0007NM-MX-193-2317-08001000-0000B-7,0,17.71,5.62,0.0,29527.0,20-0007NM-MX-193-2317-08001000,3.0,07/11/2000,2000.0,7.0,32.818333,-123.908333
734099,29529,20-0007NM-MX-194-0520-07671000-0000B-7,0,17.0,5.67,0.0,29528.0,20-0007NM-MX-194-0520-07671000,3.0,07/12/2000,2000.0,7.0,33.386666,-124.326666
734131,29530,20-0007NM-MX-194-1118-07670900-0000B-7,0,16.59,5.82,0.0,29529.0,20-0007NM-MX-194-1118-07670900,3.0,07/12/2000,2000.0,7.0,33.723333,-123.636666
734162,29531,20-0007NM-PR-194-1724-07670800-0000B-7,0,16.29,5.76,0.0,29530.0,20-0007NM-PR-194-1724-07670800,3.0,07/12/2000,2000.0,7.0,34.065,-122.936666
734197,29532,20-0007NM-MX-195-0009-07670700-0000B-7,0,16.43,5.93,0.0,29531.0,20-0007NM-MX-195-0009-07670700,3.0,07/13/2000,2000.0,7.0,34.39,-122.25
734228,29533,20-0007NM-MX-195-0614-07670600-0000B-7,0,16.68,6.62,0.0,29532.0,20-0007NM-MX-195-0614-07670600,3.0,07/13/2000,2000.0,7.0,34.723333,-121.553333
734257,29534,20-0007NM-MX-195-1032-07670550-0000B-7,0,16.25,6.17,0.0,29533.0,20-0007NM-MX-195-1032-07670550,3.0,07/13/2000,2000.0,7.0,34.891666,-121.2
734287,29535,20-0007NM-MX-195-1415-07670510-0000B-7,0,15.14,6.25,0.0,29534.0,20-0007NM-MX-195-1415-07670510,3.0,07/13/2000,2000.0,7.0,35.025,-120.923333
734306,29536,20-0007NM-MX-195-1650-07670490-0000B-7,0,13.89,5.86,0.0,29535.0,20-0007NM-MX-195-1650-07670490,3.0,07/13/2000,2000.0,7.0,35.091666,-120.781666
734317,29537,20-0010NM-PR-286-1825-09330267-0000B-7,0,17.5,5.9,0.0,29536.0,20-0010NM-PR-286-1825-09330267,4.0,10/12/2000,2000.0,10.0,32.956666,-117.305
734329,29538,20-0010NM-MX-286-2317-09330280-0000B-7,0,19.89,5.42,0.0,29537.0,20-0010NM-MX-286-2317-09330280,4.0,10/12/2000,2000.0,10.0,32.908333,-117.398333
734359,29539,20-0010NM-MX-287-0234-09330300-0000B-7,0,19.86,5.39,0.0,29538.0,20-0010NM-MX-287-0234-09330300,4.0,10/13/2000,2000.0,10.0,32.838333,-117.535
734388,29540,20-0010NM-PR-287-1734-09330350-0000B-7,0,19.74,5.33,0.0,29539.0,20-0010NM-PR-287-1734-09330350,4.0,10/13/2000,2000.0,10.0,32.68,-117.88
734421,29541,20-0010NM-MX-287-2049-09330400-0000B-7,0,19.88,5.38,0.0,29540.0,20-0010NM-MX-287-2049-09330400,4.0,10/13/2000,2000.0,10.0,32.511666,-118.216666
734453,29542,20-0010NM-MX-288-0129-09330450-0000B-7,0,18.16,5.51,0.0,29541.0,20-0010NM-MX-288-0129-09330450,4.0,10/14/2000,2000.0,10.0,32.34,-118.558333
734481,29543,20-0010NM-MX-288-0513-09330500-0000B-7,0,18.47,5.46,0.0,29542.0,20-0010NM-MX-288-0513-09330500,4.0,10/14/2000,2000.0,10.0,32.181666,-118.891666
734514,29544,20-0010NM-MX-288-0913-09330550-0000B-7,0,18.37,5.5,0.0,29543.0,20-0010NM-MX-288-0913-09330550,4.0,10/14/2000,2000.0,10.0,32.008333,-119.238333
734546,29545,20-0010NM-PR-288-1846-09330600-0000B-7,0,18.39,5.47,0.0,29544.0,20-0010NM-PR-288-1846-09330600,4.0,10/14/2000,2000.0,10.0,31.845,-119.576666
734579,29546,20-0010NM-MX-288-2352-09330700-0000B-7,0,18.53,5.47,0.0,29545.0,20-0010NM-MX-288-2352-09330700,4.0,10/14/2000,2000.0,10.0,31.516666,-120.245
734610,29547,20-0010NM-MX-289-0555-09330800-0000B-7,0,18.6,5.44,0.0,29546.0,20-0010NM-MX-289-0555-09330800,4.0,10/15/2000,2000.0,10.0,31.185,-120.926666
734642,29548,20-0010NM-MX-289-1152-09330900-0000B-7,0,18.81,5.44,0.0,29547.0,20-0010NM-MX-289-1152-09330900,4.0,10/15/2000,2000.0,10.0,30.843333,-121.596666
734675,29549,20-0010NM-PR-289-1749-09331000-0000B-7,0,18.81,5.44,0.0,29548.0,20-0010NM-PR-289-1749-09331000,4.0,10/15/2000,2000.0,10.0,30.516666,-122.261666
734710,29550,20-0010NM-MX-289-2349-09331100-0000B-7,0,19.22,5.39,0.0,29549.0,20-0010NM-MX-289-2349-09331100,4.0,10/15/2000,2000.0,10.0,30.178333,-122.926666
734743,29551,20-0010NM-MX-290-0528-09331200-0000B-7,0,19.1,5.38,0.0,29550.0,20-0010NM-MX-290-0528-09331200,4.0,10/16/2000,2000.0,10.0,29.848333,-123.588333
734774,29552,20-0010NM-MX-290-1142-09001200-0000B-7,0,18.87,5.42,0.0,29551.0,20-0010NM-MX-290-1142-09001200,4.0,10/16/2000,2000.0,10.0,30.42,-123.998333
734807,29553,20-0010NM-PR-290-1746-09001100-0000B-7,0,18.81,5.41,0.0,29552.0,20-0010NM-PR-290-1746-09001100,4.0,10/16/2000,2000.0,10.0,30.751666,-123.33
734840,29554,20-0010NM-MX-290-2342-09001000-0000B-7,0,18.52,5.46,0.0,29553.0,20-0010NM-MX-290-2342-09001000,4.0,10/16/2000,2000.0,10.0,31.086666,-122.66
734870,29555,20-0010NM-MX-291-0525-09000900-0000B-7,0,18.04,5.52,0.0,29554.0,20-0010NM-MX-291-0525-09000900,4.0,10/17/2000,2000.0,10.0,31.418333,-121.99
734903,29556,20-0010NM-MX-291-1107-09000800-0000B-7,0,18.11,5.5,0.0,29555.0,20-0010NM-MX-291-1107-09000800,4.0,10/17/2000,2000.0,10.0,31.755,-121.311666
734936,29557,20-0010NM-PR-291-1812-09000700-0000B-7,0,17.95,5.54,0.0,29556.0,20-0010NM-PR-291-1812-09000700,4.0,10/17/2000,2000.0,10.0,32.086666,-120.631666
734971,29558,20-0010NM-MX-292-0435-09000600-0000B-7,0,18.0,5.49,0.0,29557.0,20-0010NM-MX-292-0435-09000600,4.0,10/18/2000,2000.0,10.0,32.42,-119.96
735002,29559,20-0010NM-MX-292-0927-09000530-0000B-7,0,17.6,5.58,0.0,29558.0,20-0010NM-MX-292-0927-09000530,4.0,10/18/2000,2000.0,10.0,32.653333,-119.485
735035,29560,20-0010NM-PR-292-1734-09000450-0000B-7,0,17.95,5.58,0.0,29559.0,20-0010NM-PR-292-1734-09000450,4.0,10/18/2000,2000.0,10.0,32.92,-118.94
735069,29561,20-0010NM-MX-293-0200-09000370-0000B-7,0,18.28,5.6,0.0,29560.0,20-0010NM-MX-293-0200-09000370,4.0,10/19/2000,2000.0,10.0,33.181666,-118.386666
735097,29562,20-0010NM-MX-293-0449-09000350-0000B-7,0,18.99,5.46,0.0,29561.0,20-0010NM-MX-293-0449-09000350,4.0,10/19/2000,2000.0,10.0,33.253333,-118.248333
735122,29563,20-0010NM-MX-293-0841-09000300-0000B-7,0,19.5,5.39,0.0,29562.0,20-0010NM-MX-293-0841-09000300,4.0,10/19/2000,2000.0,10.0,33.418333,-117.905
735156,29564,20-0010NM-PR-293-1830-09000280-0000B-7,0,18.77,5.58,0.0,29563.0,20-0010NM-PR-293-1830-09000280,4.0,10/19/2000,2000.0,10.0,33.483333,-117.766666
735170,29565,20-0010NM-MX-293-2351-08670330-0000B-7,0,17.72,6.15,0.0,29564.0,20-0010NM-MX-293-2351-08670330,4.0,10/19/2000,2000.0,10.0,33.886666,-118.496666
735181,29566,20-0010NM-MX-294-0155-08670350-0000B-7,0,18.06,5.74,0.0,29565.0,20-0010NM-MX-294-0155-08670350,4.0,10/20/2000,2000.0,10.0,33.825,-118.635
735215,29567,20-0010NM-MX-294-0855-08670400-0000B-7,0,17.95,5.77,0.0,29566.0,20-0010NM-MX-294-0855-08670400,4.0,10/20/2000,2000.0,10.0,33.655,-118.978333
735246,29568,20-0010NM-MX-294-1314-08670450-0000B-7,0,16.65,5.86,0.0,29567.0,20-0010NM-MX-294-1314-08670450,4.0,10/20/2000,2000.0,10.0,33.498333,-119.32
735279,29569,20-0010NM-PR-294-1825-08670500-0000B-7,0,16.43,5.75,0.0,29568.0,20-0010NM-PR-294-1825-08670500,4.0,10/20/2000,2000.0,10.0,33.323333,-119.663333
735293,29570,20-0010NM-MX-294-2113-08670550-0000B-7,0,17.35,5.58,0.0,29569.0,20-0010NM-MX-294-2113-08670550,4.0,10/20/2000,2000.0,10.0,33.158333,-120.008333
735325,29571,20-0010NM-MX-295-0131-08670600-0000B-7,0,17.47,5.6,0.0,29570.0,20-0010NM-MX-295-0131-08670600,4.0,10/21/2000,2000.0,10.0,32.986666,-120.356666
735356,29572,20-0010NM-MX-295-0709-08670700-0000B-7,0,17.53,5.53,0.0,29571.0,20-0010NM-MX-295-0709-08670700,4.0,10/21/2000,2000.0,10.0,32.653333,-121.04
735385,29573,20-0010NM-PR-295-1828-08670800-0000B-7,0,16.88,5.65,0.0,29572.0,20-0010NM-PR-295-1828-08670800,4.0,10/21/2000,2000.0,10.0,32.32,-121.721666
735421,29574,20-0010NM-MX-297-0234-08670900-0000B-7,0,17.5,5.56,0.0,29573.0,20-0010NM-MX-297-0234-08670900,4.0,10/23/2000,2000.0,10.0,31.996666,-122.395
735453,29575,20-0010NM-MX-297-0833-08671000-0000B-7,0,17.92,5.48,0.0,29574.0,20-0010NM-MX-297-0833-08671000,4.0,10/23/2000,2000.0,10.0,31.655,-123.071666
735485,29576,20-0010NM-PR-297-1749-08671100-0000B-7,0,18.25,5.53,0.0,29575.0,20-0010NM-PR-297-1749-08671100,4.0,10/23/2000,2000.0,10.0,31.325,-123.745
735518,29577,20-0010NM-MX-297-2310-08331100-0000B-7,0,18.35,5.5,0.0,29576.0,20-0010NM-MX-297-2310-08331100,4.0,10/23/2000,2000.0,10.0,31.911666,-124.171666
735550,29578,20-0010NM-MX-298-0513-08331000-0000B-7,0,18.11,5.49,0.0,29577.0,20-0010NM-MX-298-0513-08331000,4.0,10/24/2000,2000.0,10.0,32.245,-123.49
735581,29579,20-0010NM-MX-298-1049-08330900-0000B-7,0,17.95,5.51,0.0,29578.0,20-0010NM-MX-298-1049-08330900,4.0,10/24/2000,2000.0,10.0,32.578333,-122.808333
735613,29580,20-0010NM-PR-298-1743-08330800-0000B-7,0,17.88,5.53,0.0,29579.0,20-0010NM-PR-298-1743-08330800,4.0,10/24/2000,2000.0,10.0,32.91,-122.118333
735649,29581,20-0010NM-MX-298-2235-08330700-0000B-7,0,16.63,5.86,0.0,29580.0,20-0010NM-MX-298-2235-08330700,4.0,10/24/2000,2000.0,10.0,33.248333,-121.44
735681,29582,20-0010NM-MX-299-0425-08330600-0000B-7,0,16.52,5.76,0.0,29581.0,20-0010NM-MX-299-0425-08330600,4.0,10/25/2000,2000.0,10.0,33.578333,-120.751666
735714,29583,20-0010NM-MX-299-1234-08330550-0000B-7,0,15.92,5.85,0.0,29582.0,20-0010NM-MX-299-1234-08330550,4.0,10/25/2000,2000.0,10.0,33.743333,-120.42
735746,29584,20-0010NM-PR-299-1752-08330510-0000B-7,0,15.67,6.08,0.0,29583.0,20-0010NM-PR-299-1752-08330510,4.0,10/25/2000,2000.0,10.0,33.878333,-120.135
735763,29585,20-0010NM-MX-300-0400-08330420-0000B-7,0,17.67,5.76,0.0,29584.0,20-0010NM-MX-300-0400-08330420,4.0,10/26/2000,2000.0,10.0,34.178333,-119.511666
735780,29586,20-0010NM-MX-300-0604-08330406-0000B-7,0,17.38,5.83,0.0,29585.0,20-0010NM-MX-300-0604-08330406,4.0,10/26/2000,2000.0,10.0,34.225,-119.413333
735788,29587,20-0010NM-MX-300-1019-08180469-0000B-7,0,16.74,5.88,0.0,29586.0,20-0010NM-MX-300-1019-08180469,4.0,10/26/2000,2000.0,10.0,34.275,-120.028333
735823,29588,20-0010NM-PR-300-1749-08000510-0000B-7,0,16.67,5.83,0.0,29587.0,20-0010NM-PR-300-1749-08000510,4.0,10/26/2000,2000.0,10.0,34.456666,-120.526666
735835,29589,20-0010NM-MX-300-2124-08000550-0000B-7,0,14.42,6.76,0.0,29588.0,20-0010NM-MX-300-2124-08000550,4.0,10/26/2000,2000.0,10.0,34.316666,-120.795
735867,29590,20-0010NM-MX-301-0143-08000600-0000B-7,0,17.06,5.65,0.0,29589.0,20-0010NM-MX-301-0143-08000600,4.0,10/27/2000,2000.0,10.0,34.145,-121.151666
735901,29591,20-0010NM-PR-301-1750-08000700-0000B-7,0,16.35,5.71,0.0,29590.0,20-0010NM-PR-301-1750-08000700,4.0,10/27/2000,2000.0,10.0,33.82,-121.85
735934,29592,20-0010NM-MX-301-2327-08000800-0000B-7,0,16.22,5.73,0.0,29591.0,20-0010NM-MX-301-2327-08000800,4.0,10/27/2000,2000.0,10.0,33.481666,-122.535
735966,29593,20-0010NM-MX-302-0528-08000900-0000B-7,0,17.74,5.51,0.0,29592.0,20-0010NM-MX-302-0528-08000900,4.0,10/28/2000,2000.0,10.0,33.15,-123.221666
735997,29594,20-0010NM-MX-302-1140-08001000-0000B-7,0,17.94,5.48,0.0,29593.0,20-0010NM-MX-302-1140-08001000,4.0,10/28/2000,2000.0,10.0,32.818333,-123.905
736030,29595,20-0010NM-PR-302-1755-07671000-0000B-7,0,17.68,5.52,0.0,29594.0,20-0010NM-PR-302-1755-07671000,4.0,10/28/2000,2000.0,10.0,33.39,-124.316666
736063,29596,20-0010NM-MX-302-2327-07670900-0000B-7,0,16.25,5.76,0.0,29595.0,20-0010NM-MX-302-2327-07670900,4.0,10/28/2000,2000.0,10.0,33.725,-123.631666
736094,29597,20-0010NM-MX-303-0505-07670800-0000B-7,0,16.34,5.7,0.0,29596.0,20-0010NM-MX-303-0505-07670800,4.0,10/29/2000,2000.0,10.0,34.053333,-122.936666
736126,29598,20-0010NM-MX-303-1104-07670700-0000B-7,0,15.27,5.97,0.0,29597.0,20-0010NM-MX-303-1104-07670700,4.0,10/29/2000,2000.0,10.0,34.388333,-122.243333
736157,29599,20-0010NM-PR-303-1733-07670600-0000B-7,0,15.05,6.03,0.0,29598.0,20-0010NM-PR-303-1733-07670600,4.0,10/29/2000,2000.0,10.0,34.725,-121.546666
736193,29600,20-0010NM-MX-303-2155-07670550-0000B-7,0,14.48,6.34,0.0,29599.0,20-0010NM-MX-303-2155-07670550,4.0,10/29/2000,2000.0,10.0,34.888333,-121.201666
736225,29601,20-0010NM-MX-304-0145-07670510-0000B-7,0,13.73,5.92,0.0,29600.0,20-0010NM-MX-304-0145-07670510,4.0,10/30/2000,2000.0,10.0,35.025,-120.92
736247,29602,20-0010NM-MX-304-0410-07670490-0000B-7,0,14.86,6.17,0.0,29601.0,20-0010NM-MX-304-0410-07670490,4.0,10/30/2000,2000.0,10.0,35.09,-120.778333
736259,29603,20-0101JD-PR-007-1929-09330267-0000B-7,0,15.03,5.97,0.0,29602.0,20-0101JD-PR-007-1929-09330267,1.0,01/07/2001,2001.0,1.0,32.955,-117.3
736269,29604,20-0101JD-MX-008-0514-09330280-0000B-7,0,15.61,5.79,0.0,29603.0,20-0101JD-MX-008-0514-09330280,1.0,01/08/2001,2001.0,1.0,32.915,-117.403333
736298,29605,20-0101JD-MX-008-0712-09330300-0000B-7,0,15.81,5.76,0.0,29604.0,20-0101JD-MX-008-0712-09330300,1.0,01/08/2001,2001.0,1.0,32.853333,-117.531666
736328,29606,20-0101JD-MX-008-1118-09330350-0000B-7,0,15.6,5.84,0.0,29605.0,20-0101JD-MX-008-1118-09330350,1.0,01/08/2001,2001.0,1.0,32.683333,-117.875
736357,29607,20-0101JD-PR-008-1736-09330400-0000B-7,0,15.71,5.75,0.0,29606.0,20-0101JD-PR-008-1736-09330400,1.0,01/08/2001,2001.0,1.0,32.51,-118.21
736391,29608,20-0101JD-MX-008-2106-09330450-0000B-7,0,15.36,5.86,0.0,29607.0,20-0101JD-MX-008-2106-09330450,1.0,01/08/2001,2001.0,1.0,32.353333,-118.553333
736421,29609,20-0101JD-MX-009-0127-09330500-0000B-7,0,15.28,5.88,0.0,29608.0,20-0101JD-MX-009-0127-09330500,1.0,01/09/2001,2001.0,1.0,32.175,-118.893333
736479,29611,20-0101JD-PR-009-1800-09330600-0000B-7,0,14.99,5.83,0.0,29610.0,20-0101JD-PR-009-1800-09330600,1.0,01/09/2001,2001.0,1.0,31.846666,-119.58
736513,29612,20-0101JD-MX-010-0023-09330700-0000B-7,0,15.5,5.8,0.0,29611.0,20-0101JD-MX-010-0023-09330700,1.0,01/10/2001,2001.0,1.0,31.511666,-120.245
736545,29613,20-0101JD-MX-010-0633-09330800-0000B-7,0,16.67,5.59,0.0,29612.0,20-0101JD-MX-010-0633-09330800,1.0,01/10/2001,2001.0,1.0,31.185,-120.92
736578,29614,20-0101JD-MX-010-1243-09330900-0000B-7,0,16.69,5.58,0.0,29613.0,20-0101JD-MX-010-1243-09330900,1.0,01/10/2001,2001.0,1.0,30.848333,-121.59
736608,29615,20-0101JD-PR-010-1905-09331000-0000B-7,0,16.99,5.57,0.0,29614.0,20-0101JD-PR-010-1905-09331000,1.0,01/10/2001,2001.0,1.0,30.515,-122.265
736643,29616,20-0101JD-MX-011-0358-09331100-0000B-7,0,16.57,5.64,0.0,29615.0,20-0101JD-MX-011-0358-09331100,1.0,01/11/2001,2001.0,1.0,30.181666,-122.915
736677,29617,20-0101JD-MX-011-1149-09331200-0000B-7,0,15.96,5.68,0.0,29616.0,20-0101JD-MX-011-1149-09331200,1.0,01/11/2001,2001.0,1.0,29.848333,-123.581666
736710,29618,20-0101JD-PR-011-1907-09001200-0000B-7,0,16.18,5.68,0.0,29617.0,20-0101JD-PR-011-1907-09001200,1.0,01/11/2001,2001.0,1.0,30.415,-124.003333
736746,29619,20-0101JD-MX-012-0144-09001100-0000B-7,0,16.94,5.57,0.0,29618.0,20-0101JD-MX-012-0144-09001100,1.0,01/12/2001,2001.0,1.0,30.756666,-123.331666
736779,29620,20-0101JD-MX-012-0759-09001000-0000B-7,0,17.0,5.54,0.0,29619.0,20-0101JD-MX-012-0759-09001000,1.0,01/12/2001,2001.0,1.0,31.088333,-122.661666
736812,29621,20-0101JD-PR-012-1745-09000900-0000B-7,0,16.77,5.59,0.0,29620.0,20-0101JD-PR-012-1745-09000900,1.0,01/12/2001,2001.0,1.0,31.423333,-121.993333
