,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID,St_Line,Distance
33904,33905,20-1504NM-PR-095-1730-09330450,2,04/05/2015,2015,4,32.34557,-118.56158,093.3 045.0,93.3,-75.398
33905,33906,20-1504NM-MX-095-2147-09330500,2,04/05/2015,2015,4,32.17718,-118.8865,093.3 050.0,93.3,-94.733
33906,33907,20-1504NM-MX-096-0215-09330550,2,04/06/2015,2015,4,32.01267,-119.22632,093.3 055.0,93.3,-114.625
33907,33908,20-1504NM-MX-096-0626-09330600,2,04/06/2015,2015,4,31.84518,-119.56667,093.3 060.0,93.3,-134.659
33908,33909,20-1504NM-MX-096-1242-09330700,2,04/06/2015,2015,4,31.51202,-120.23931999999999,093.3 070.0,93.3,-174.401
33909,33910,20-1504NM-PR-096-1858-09330800,2,04/06/2015,2015,4,31.18082,-120.9193,093.3 080.0,93.3,-214.51
33910,33911,20-1504NM-MX-097-0109-09330900,2,04/07/2015,2015,4,30.84737,-121.5891,093.3 090.0,93.3,-254.35
33911,33912,20-1504NM-MX-097-0727-09331000,2,04/07/2015,2015,4,30.51172,-122.2531,093.3 100.0,93.3,-294.107
33912,33913,20-1504NM-MX-097-1347-09331100,2,04/07/2015,2015,4,30.17983,-122.92057,093.3 110.0,93.3,-334.004
33913,33914,20-1504NM-PR-097-2010-09331200,2,04/07/2015,2015,4,29.84402,-123.58423,093.3 120.0,93.3,-373.958
33914,33915,20-1504NM-MX-094-2101-09340264,2,04/04/2015,2015,4,32.95112,-117.28362,093.4 026.4,93.4,-1.765
33915,33916,20-1507OC-MX-200-2322-07670490,3,07/19/2015,2015,7,35.088029999999996,-120.7776,076.7 049.0,76.7,-7.098
33916,33917,20-1507OC-MX-201-0120-07670510,3,07/20/2015,2015,7,35.02147,-120.91781999999999,076.7 051.0,76.7,-15.058
33917,33918,20-1507OC-MX-201-0431-07670550,3,07/20/2015,2015,7,34.88838,-121.19853,076.7 055.0,76.7,-31.005
33918,33919,20-1507OC-MX-201-0835-07670600,3,07/20/2015,2015,7,34.7219,-121.5528,076.7 060.0,76.7,-51.115
33919,33920,20-1507OC-MX-201-1354-07670700,3,07/20/2015,2015,7,34.38793,-122.24628,076.7 070.0,76.7,-90.813
33920,33921,20-1507OC-PR-201-1912-07670800,3,07/20/2015,2015,7,34.05458,-122.9412,076.7 080.0,76.7,-130.674
33921,33922,20-1507OC-MX-202-0031-07670900,3,07/21/2015,2015,7,33.7229,-123.63328,076.7 090.0,76.7,-170.479
33922,33923,20-1507OC-MX-200-1731-08000505,3,07/19/2015,2015,7,34.468779999999995,-120.48602,080.0 050.5,80.0,-0.812
33923,33924,20-1507OC-PR-200-1820-08000510,3,07/19/2015,2015,7,34.44992,-120.52393000000001,080.0 051.0,80.0,-2.713
33924,33925,20-1507OC-MX-203-1034-08000550,3,07/22/2015,2015,7,34.31638,-120.80213,080.0 055.0,80.0,-18.563
33925,33926,20-1507OC-MX-203-0630-08000600,3,07/22/2015,2015,7,34.15207,-121.15003,080.0 060.0,80.0,-38.426
33926,33927,20-1507OC-MX-203-0044-08000700,3,07/22/2015,2015,7,33.81657,-121.8428,080.0 070.0,80.0,-78.337
33927,33928,20-1507OC-PR-202-1918-08000800,3,07/21/2015,2015,7,33.484120000000004,-122.53381999999999,080.0 080.0,80.0,-118.197
33928,33929,20-1507OC-MX-202-1336-08000900,3,07/21/2015,2015,7,33.15023,-123.22093000000001,080.0 090.0,80.0,-158.05
33929,33930,20-1507OC-MX-202-0736-08001000,3,07/21/2015,2015,7,32.816720000000004,-123.9064,080.0 100.0,80.0,-197.935
33930,33931,20-1507OC-MX-200-1053-08170435,3,07/19/2015,2015,7,34.4024,-119.79987,081.7 043.5,81.7,-1.032
33931,33932,20-1507OC-MX-200-1250-08180469,3,07/19/2015,2015,7,34.2749,-120.02508,081.8 046.9,81.8,-14.482
33932,33933,20-1507OC-MX-200-0455-08330394,3,07/19/2015,2015,7,34.25843,-119.32353,083.3 039.4,83.3,-1.146
33933,33934,20-1507OC-MX-200-0557-08330406,3,07/19/2015,2015,7,34.22488,-119.4112,083.3 040.6,83.3,-5.816
33934,33935,20-1507OC-MX-200-0742-08330420,3,07/19/2015,2015,7,34.1787,-119.50891999999999,083.3 042.0,83.3,-11.401
33935,33936,20-1507OC-PR-203-1712-08330510,3,07/22/2015,2015,7,33.87843,-120.13338,083.3 051.0,83.3,-47.301
33936,33937,20-1507OC-MX-203-1956-08330550,3,07/22/2015,2015,7,33.7457,-120.40878000000001,083.3 055.0,83.3,-63.173
33937,33938,20-1507OC-MX-203-2329-08330600,3,07/22/2015,2015,7,33.578379999999996,-120.75448,083.3 060.0,83.3,-83.144
33938,33939,20-1507OC-MX-204-0502-08330700,3,07/23/2015,2015,7,33.245020000000004,-121.44283,083.3 070.0,83.3,-123.003
33939,33940,20-1507OC-MX-204-1036-08330800,3,07/23/2015,2015,7,32.91227,-122.1286,083.3 080.0,83.3,-162.847
33940,33941,20-1507OC-PR-204-1659-08330900,3,07/23/2015,2015,7,32.57867,-122.81168000000001,083.3 090.0,83.3,-202.713
33941,33942,20-1507OC-MX-204-2144-08331000,3,07/23/2015,2015,7,32.2451,-123.49262,083.3 100.0,83.3,-242.598
33942,33943,20-1507OC-MX-197-0825-08670330,3,07/16/2015,2015,7,33.8895,-118.49056999999999,086.7 033.0,86.7,-3.401
33943,33944,20-1507OC-MX-197-1024-08670350,3,07/16/2015,2015,7,33.82297,-118.62881999999999,086.7 035.0,86.7,-11.363
33944,33945,20-1507OC-MX-197-1421-08670400,3,07/16/2015,2015,7,33.65613,-118.97431999999999,086.7 040.0,86.7,-31.297
33945,33946,20-1507OC-PR-197-1831-08670450,3,07/16/2015,2015,7,33.48963,-119.31917,086.7 045.0,86.7,-51.221
33946,33947,20-1507OC-MX-198-0215-08670500,3,07/17/2015,2015,7,33.32273,-119.66202,086.7 050.0,86.7,-71.101
33947,33948,20-1507OC-MX-198-0520-08670550,3,07/17/2015,2015,7,33.15623,-120.00673,086.7 055.0,86.7,-91.077
33948,33949,20-1507OC-MX-199-0409-08670600,3,07/18/2015,2015,7,32.9901,-120.34997,086.7 060.0,86.7,-111.007
33949,33950,20-1507OC-MX-205-1932-08670700,3,07/24/2015,2015,7,32.656079999999996,-121.04982,086.7 070.0,86.7,-151.586
33950,33951,20-1507OC-MX-205-1401-08670800,3,07/24/2015,2015,7,32.32297,-121.71486999999999,086.7 080.0,86.7,-190.738
33951,33952,20-1507OC-MX-205-0844-08670900,3,07/24/2015,2015,7,31.990070000000003,-122.39327,086.7 090.0,86.7,-230.575
33952,33953,20-1507OC-MX-205-0317-08671000,3,07/24/2015,2015,7,31.6562,-123.06922,086.7 100.0,86.7,-270.444
33953,33954,20-1507OC-MX-197-0723-08680325,3,07/16/2015,2015,7,33.88897,-118.44327,086.8 032.5,86.8,-1.846
33954,33955,20-1507OC-MX-197-0417-08850301,3,07/16/2015,2015,7,33.6757,-118.08192,088.5 030.1,88.5,-2.074
33955,33956,20-1507OC-MX-197-0152-09000277,3,07/16/2015,2015,7,33.49458,-117.7474,090.0 027.7,90.0,-0.186
33956,33957,20-1507OC-MX-197-0019-09000280,3,07/16/2015,2015,7,33.48502,-117.76886999999999,090.0 028.0,90.0,-1.392
33957,33958,20-1507OC-MX-196-2118-09000300,3,07/15/2015,2015,7,33.41733,-117.90578000000001,090.0 030.0,90.0,-9.359
33958,33959,20-1507OC-PR-196-1719-09000350,3,07/15/2015,2015,7,33.25118,-118.24988,090.0 035.0,90.0,-29.281
33959,33960,20-1507OC-MX-196-1417-09000370,3,07/15/2015,2015,7,33.18457,-118.38696999999999,090.0 037.0,90.0,-37.239
33960,33961,20-1507OC-MX-196-0906-09000450,3,07/15/2015,2015,7,32.91792,-118.93573,090.0 045.0,90.0,-69.139
33961,33962,20-1507OC-MX-196-0345-09000530,3,07/15/2015,2015,7,32.65133,-119.48201999999999,090.0 053.0,90.0,-101.002
33962,33963,20-1507OC-MX-195-2158-09000600,3,07/14/2015,2015,7,32.41787,-119.9594,090.0 060.0,90.0,-128.919
33963,33964,20-1507OC-PR-195-1706-09000700,3,07/14/2015,2015,7,32.08482,-120.63861999999999,090.0 070.0,90.0,-168.762
33964,33965,20-1507OC-MX-195-0931-09000800,3,07/14/2015,2015,7,31.75163,-121.3158,090.0 080.0,90.0,-208.63
33965,33966,20-1507OC-MX-195-0326-09000900,3,07/14/2015,2015,7,31.418029999999998,-121.98997,090.0 090.0,90.0,-248.487
33966,33967,20-1507OC-MX-194-2113-09001000,3,07/13/2015,2015,7,31.084979999999998,-122.65153000000001,090.0 100.0,90.0,-287.882
33967,33968,20-1507OC-PR-194-1640-09001100,3,07/13/2015,2015,7,30.751829999999998,-123.33143000000001,090.0 110.0,90.0,-328.19
33968,33969,20-1507OC-MX-194-0946-09001200,3,07/13/2015,2015,7,30.41798,-123.99893,090.0 120.0,90.0,-368.082
33969,33970,20-1507OC-MX-189-2302-09170264,3,07/08/2015,2015,7,33.24617,-117.46342,091.7 026.4,91.7,-1.43
33970,33971,20-1507OC-PR-189-1835-09330267,3,07/08/2015,2015,7,32.95622,-117.30543,093.3 026.7,93.3,-2.152
33971,33972,20-1507OC-MX-190-0152-09330280,3,07/09/2015,2015,7,32.91292,-117.39433000000001,093.3 028.0,93.3,-7.308
33972,33973,20-1507OC-MX-190-0454-09330300,3,07/09/2015,2015,7,32.84633,-117.5313,093.3 030.0,93.3,-15.279
33973,33974,20-1507OC-MX-190-0858-09330350,3,07/09/2015,2015,7,32.67993,-117.87313,093.3 035.0,93.3,-35.204
33974,33975,20-1507OC-MX-190-1256-09330400,3,07/09/2015,2015,7,32.51307,-118.21393,093.3 040.0,93.3,-55.128
33975,33976,20-1507OC-PR-190-1711-09330450,3,07/09/2015,2015,7,32.346379999999996,-118.55438000000001,093.3 045.0,93.3,-75.06
33976,33977,20-1507OC-MX-192-1116-09330500,3,07/11/2015,2015,7,32.18003,-118.894,093.3 050.0,93.3,-94.972
33977,33978,20-1507OC-PR-192-1608-09330550,3,07/11/2015,2015,7,32.01298,-119.23293000000001,093.3 055.0,93.3,-114.904
33978,33979,20-1507OC-MX-192-1903-09330600,3,07/11/2015,2015,7,31.84647,-119.57061999999999,093.3 060.0,93.3,-134.792
33979,33980,20-1507OC-MX-193-0035-09330700,3,07/12/2015,2015,7,31.513279999999998,-120.24647,093.3 070.0,93.3,-174.675
33980,33981,20-1507OC-MX-193-0608-09330800,3,07/12/2015,2015,7,31.17977,-120.91932,093.3 080.0,93.3,-214.544
33981,33982,20-1507OC-MX-193-1131-09330900,3,07/12/2015,2015,7,30.846320000000002,-121.58957,093.3 090.0,93.3,-254.403
33982,33983,20-1507OC-PR-193-1714-09331000,3,07/12/2015,2015,7,30.513070000000003,-122.25062,093.3 100.0,93.3,-293.955
33983,33984,20-1507OC-MX-193-2233-09331100,3,07/12/2015,2015,7,30.17987,-122.92282,093.3 110.0,93.3,-334.102
33984,33985,20-1507OC-MX-194-0417-09331200,3,07/13/2015,2015,7,29.846429999999998,-123.5866,093.3 120.0,93.3,-373.987
33985,33986,20-1507OC-MX-189-2033-09340264,3,07/08/2015,2015,7,32.94993,-117.27968,093.4 026.4,93.4,-1.781
33986,33987,20-1511OC-PR-312-1352-07670490,4,11/08/2015,2015,11,35.08862,-120.7773,076.7 049.0,76.7,-7.068
33987,33988,20-1511OC-MX-312-1119-07670510,4,11/08/2015,2015,11,35.02143,-120.91783000000001,076.7 051.0,76.7,-15.059
33988,33989,20-1511OC-MX-312-0754-07670550,4,11/08/2015,2015,11,34.88898,-121.19828000000001,076.7 055.0,76.7,-30.976
33989,33990,20-1511OC-MX-312-0402-07670600,4,11/08/2015,2015,11,34.72152,-121.54812,076.7 060.0,76.7,-50.926
33990,33991,20-1511OC-MX-311-2213-07670700,4,11/07/2015,2015,11,34.38823,-122.24542,076.7 070.0,76.7,-90.767
33991,33992,20-1511OC-PR-311-1724-07670800,4,11/07/2015,2015,11,34.05507,-122.941,076.7 080.0,76.7,-130.65
33992,33993,20-1511OC-MX-311-1038-07670900,4,11/07/2015,2015,11,33.72293,-123.6334,076.7 090.0,76.7,-170.484
33993,33994,20-1511OC-MX-311-0449-07671000,4,11/07/2015,2015,11,33.38842,-124.32271999999999,076.7 100.0,76.7,-210.376
33994,33995,20-1511OC-MX-309-1441-08000510,4,11/05/2015,2015,11,34.4511,-120.52388,080.0 051.0,80.0,-2.661
33995,33996,20-1511OC-PR-309-1754-08000550,4,11/05/2015,2015,11,34.3167,-120.80162,080.0 055.0,80.0,-18.531
33996,33997,20-1511OC-MX-309-2220-08000600,4,11/05/2015,2015,11,34.15002,-121.1501,080.0 060.0,80.0,-38.492
33997,33998,20-1511OC-MX-310-0412-08000700,4,11/06/2015,2015,11,33.81667,-121.84308,080.0 070.0,80.0,-78.346
33998,33999,20-1511OC-MX-310-1011-08000800,4,11/06/2015,2015,11,33.4834,-122.53322,080.0 080.0,80.0,-118.193
33999,34000,20-1511OC-PR-310-1736-08000900,4,11/06/2015,2015,11,33.15012,-123.22088000000001,080.0 090.0,80.0,-158.051
34000,34001,20-1511OC-MX-310-2238-08001000,4,11/06/2015,2015,11,32.816829999999996,-123.9025,080.0 100.0,80.0,-197.763
34001,34002,20-1511OC-MX-308-1503-08170435,4,11/04/2015,2015,11,34.402159999999995,-119.79633000000001,081.7 043.5,81.7,-0.963
34002,34003,20-1511OC-MX-309-0107-08180469,4,11/05/2015,2015,11,34.27383,-120.02738000000001,081.8 046.9,81.8,-14.612
34003,34004,20-1511OC-MX-308-1143-08330394,4,11/04/2015,2015,11,34.26553,-119.32852,083.3 039.4,83.3,-1.046
34004,34005,20-1511OC-MX-308-2027-08330406,4,11/04/2015,2015,11,34.216770000000004,-119.41072,083.3 040.6,83.3,-6.058
34005,34006,20-1511OC-PR-308-1746-08330420,4,11/04/2015,2015,11,34.178470000000004,-119.50846999999999,083.3 042.0,83.3,-11.389
34006,34007,20-1511OC-MX-312-2308-08330510,4,11/08/2015,2015,11,33.878679999999996,-120.13238,083.3 051.0,83.3,-47.25
34007,34008,20-1511OC-MX-313-0221-08330550,4,11/09/2015,2015,11,33.74508,-120.40918,083.3 055.0,83.3,-63.209
34008,34009,20-1511OC-MX-313-0619-08330600,4,11/09/2015,2015,11,33.57853,-120.75453,083.3 060.0,83.3,-83.142
34009,34010,20-1511OC-MX-313-1218-08330700,4,11/09/2015,2015,11,33.24528,-121.4426,083.3 070.0,83.3,-122.985
34010,34011,20-1511OC-PR-313-1826-08330800,4,11/09/2015,2015,11,32.91178,-122.1285,083.3 080.0,83.3,-162.857
34011,34012,20-1511OC-MX-314-0016-08330900,4,11/10/2015,2015,11,32.57858,-122.81166999999999,083.3 090.0,83.3,-202.715
34012,34013,20-1511OC-MX-314-0555-08331000,4,11/10/2015,2015,11,32.24517,-123.49247,083.3 100.0,83.3,-242.589
34013,34014,20-1511OC-MX-314-1142-08331100,4,11/10/2015,2015,11,31.9118,-124.17028,083.3 110.0,83.3,-282.444
34014,34015,20-1511OC-PR-307-1749-08670330,4,11/03/2015,2015,11,33.8895,-118.49032,086.7 033.0,86.7,-3.39
34015,34016,20-1511OC-MX-307-2006-08670350,4,11/03/2015,2015,11,33.8229,-118.62872,086.7 035.0,86.7,-11.36
34016,34017,20-1511OC-MX-308-0038-08670400,4,11/04/2015,2015,11,33.6556,-118.97353000000001,086.7 040.0,86.7,-31.279
34017,34018,20-1511OC-MX-308-0509-08670450,4,11/04/2015,2015,11,33.48966,-119.31866000000001,086.7 045.0,86.7,-51.199
34018,34019,20-1511OC-MX-316-0836-08670500,4,11/12/2015,2015,11,33.322829999999996,-119.66348,086.7 050.0,86.7,-71.161
34019,34020,20-1511OC-MX-316-0436-08670550,4,11/12/2015,2015,11,33.15633,-120.00676999999999,086.7 055.0,86.7,-91.076
34020,34021,20-1511OC-MX-316-0019-08670600,4,11/12/2015,2015,11,32.98887,-120.34848000000001,086.7 060.0,86.7,-110.98
34021,34022,20-1511OC-PR-315-1813-08670700,4,11/11/2015,2015,11,32.65623,-121.03336999999999,086.7 070.0,86.7,-150.867
34022,34023,20-1511OC-MX-315-1140-08670800,4,11/11/2015,2015,11,32.3231,-121.71432,086.7 080.0,86.7,-190.71
34023,34024,20-1511OC-MX-315-0531-08670900,4,11/11/2015,2015,11,31.9896,-122.3932,086.7 090.0,86.7,-230.587
34024,34025,20-1511OC-MX-314-2333-08671000,4,11/10/2015,2015,11,31.65608,-123.0693,086.7 100.0,86.7,-270.452
34025,34026,20-1511OC-PR-314-1742-08671100,4,11/10/2015,2015,11,31.32302,-123.7433,086.7 110.0,86.7,-310.32
34026,34027,20-1511OC-MX-307-1628-08680325,4,11/03/2015,2015,11,33.88868,-118.4444,086.8 032.5,86.8,-1.881
34027,34028,20-1511OC-MX-307-1228-08850301,4,11/03/2015,2015,11,33.6737,-118.08518000000001,088.5 030.1,88.5,-2.274
34028,34029,20-1511OC-MX-307-1000-09000277,4,11/03/2015,2015,11,33.49412,-117.74781999999999,090.0 027.7,90.0,-0.221
34029,34030,20-1511OC-MX-307-0806-09000280,4,11/03/2015,2015,11,33.4847,-117.7678,090.0 028.0,90.0,-1.357
34030,34031,20-1511OC-MX-307-0508-09000300,4,11/03/2015,2015,11,33.4181,-117.9056,090.0 030.0,90.0,-9.328
34031,34032,20-1511OC-MX-307-0055-09000350,4,11/03/2015,2015,11,33.25123,-118.25048000000001,090.0 035.0,90.0,-29.306
34032,34033,20-1511OC-MX-306-2149-09000370,4,11/02/2015,2015,11,33.18462,-118.387,090.0 037.0,90.0,-37.239
34033,34034,20-1511OC-PR-306-1733-09000450,4,11/02/2015,2015,11,32.9175,-118.93866000000001,090.0 045.0,90.0,-69.279
34034,34035,20-1511OC-MX-306-1000-09000530,4,11/02/2015,2015,11,32.65067,-119.4828,090.0 053.0,90.0,-101.056
34035,34036,20-1511OC-MX-306-0030-09000600,4,11/02/2015,2015,11,32.418279999999996,-119.95936999999999,090.0 060.0,90.0,-128.906
34036,34037,20-1511OC-PR-305-1646-09000700,4,11/01/2015,2015,11,32.0849,-120.63821999999999,090.0 070.0,90.0,-168.742
34037,34038,20-1511OC-MX-305-1050-09000800,4,11/01/2015,2015,11,31.751279999999998,-121.31523,090.0 080.0,90.0,-208.616
34038,34039,20-1511OC-MX-305-0350-09000900,4,11/01/2015,2015,11,31.41788,-121.99013000000001,090.0 090.0,90.0,-248.499
34039,34040,20-1511OC-MX-304-2043-09001000,4,10/31/2015,2015,10,31.084970000000002,-122.65103,090.0 100.0,90.0,-287.86
34040,34041,20-1511OC-MX-302-0025-09170264,4,10/29/2015,2015,10,33.24633,-117.46337,091.7 026.4,91.7,-1.423
34041,34042,20-1511OC-MX-302-0412-09330267,4,10/29/2015,2015,10,32.956179999999996,-117.30527,093.3 026.7,93.3,-2.147
34042,34043,20-1511OC-MX-302-0611-09330280,4,10/29/2015,2015,10,32.91317,-117.3944,093.3 028.0,93.3,-7.303
34043,34044,20-1511OC-MX-302-0901-09330300,4,10/29/2015,2015,10,32.84613,-117.53112,093.3 030.0,93.3,-15.277
34044,34045,20-1511OC-MX-302-1337-09330350,4,10/29/2015,2015,10,32.6799,-117.8725,093.3 035.0,93.3,-35.177
34045,34046,20-1511OC-PR-302-1807-09330400,4,10/29/2015,2015,10,32.51318,-118.21418,093.3 040.0,93.3,-55.136
34046,34047,20-1511OC-MX-302-2340-09330450,4,10/29/2015,2015,10,32.34608,-118.55403000000001,093.3 045.0,93.3,-75.054
34047,34048,20-1511OC-MX-316-2242-09330500,4,11/12/2015,2015,11,32.17993,-118.89386999999999,093.3 050.0,93.3,-94.97
34048,34049,20-1511OC-MX-303-1445-09330550,4,10/30/2015,2015,10,32.0133,-119.23498000000001,093.3 055.0,93.3,-114.984
34049,34050,20-1511OC-PR-303-1927-09330600,4,10/30/2015,2015,10,31.84638,-119.57157,093.3 060.0,93.3,-134.837
34050,34051,20-1511OC-MX-304-0131-09330700,4,10/31/2015,2015,10,31.51313,-120.24642,093.3 070.0,93.3,-174.678
34051,34052,20-1511OC-MX-304-0740-09330800,4,10/31/2015,2015,10,31.17982,-120.91918000000001,093.3 080.0,93.3,-214.536
34052,34053,20-1511OC-MX-304-1323-09330900,4,10/31/2015,2015,10,30.84662,-121.58848,093.3 090.0,93.3,-254.345
34053,34054,20-1511OC-MX-302-0315-09340264,4,10/29/2015,2015,10,32.950179999999996,-117.27897,093.4 026.4,93.4,-1.76
34054,34055,20-1511OC-MX-316-1150-08670450,4,11/12/2015,2015,11,33.48831,-119.3198,086.7 045.0,86.7,-51.289
34055,34056,20-1511OC-MX-317-0250-09330450,4,11/13/2015,2015,11,32.3462,-118.5549,093.3 045.0,93.3,-75.088
34056,34057,20-1601RL-MX-027-1123-06000530,1,01/27/2016,2016,1,37.84817,-123.10566999999999,060.0 053.0,60.0,-16.125
34057,34058,20-1601RL-MX-027-1523-06000600,1,01/27/2016,2016,1,37.61383,-123.61183,060.0 060.0,60.0,-43.954
34058,34059,20-1601RL-MX-027-2033-06000700,1,01/27/2016,2016,1,37.28083,-124.33816999999999,060.0 070.0,60.0,-83.905
34059,34060,20-1601RL-MX-028-0145-06000800,1,01/28/2016,2016,1,36.94378,-125.05346999999999,060.0 080.0,60.0,-123.661
34060,34061,20-1601RL-MX-028-0658-06000900,1,01/28/2016,2016,1,36.60917,-125.75983000000001,060.0 090.0,60.0,-163.104
34061,34062,20-1601RL-MX-027-0612-06330520,1,01/27/2016,2016,1,37.310829999999996,-122.622,063.3 052.0,63.3,-10.763
34062,34063,20-1601RL-MX-027-0331-06330550,1,01/27/2016,2016,1,37.21333,-122.84033000000001,063.3 055.0,63.3,-22.718
34063,34064,20-1601RL-MX-026-2358-06330600,1,01/26/2016,2016,1,37.04467,-123.20017,063.3 060.0,63.3,-42.684
34064,34065,20-1601RL-MX-026-1827-06330700,1,01/26/2016,2016,1,36.71117,-123.92116999999999,063.3 070.0,63.3,-82.659
34065,34066,20-1601RL-MX-026-1306-06330800,1,01/26/2016,2016,1,36.37317,-124.63083,063.3 080.0,63.3,-122.431
34066,34067,20-1601RL-MX-026-0749-06330900,1,01/26/2016,2016,1,36.039,-125.34433,063.3 090.0,63.3,-162.375
34067,34068,20-1601RL-MX-025-0343-06670500,1,01/25/2016,2016,1,36.78417,-122.063,066.7 050.0,66.7,-12.676
34068,34069,20-1601RL-MX-025-0704-06670550,1,01/25/2016,2016,1,36.62883,-122.418,066.7 055.0,66.7,-32.09
34069,34070,20-1601RL-MX-025-1039-06670600,1,01/25/2016,2016,1,36.45683,-122.771,066.7 060.0,66.7,-51.992
34070,34071,20-1601RL-MX-025-1555-06670700,1,01/25/2016,2016,1,36.12683,-123.4855,066.7 070.0,66.7,-91.808
34071,34072,20-1601RL-MX-025-2123-06670800,1,01/25/2016,2016,1,35.78567,-124.194,066.7 080.0,66.7,-131.85
34072,34073,20-1601RL-MX-026-0231-06670900,1,01/26/2016,2016,1,35.45,-124.91017,066.7 090.0,66.7,-172.168
34073,34074,20-1601RL-MX-024-1921-07000510,1,01/24/2016,2016,1,36.176,-121.72933,070.0 051.0,70.0,-1.274
34074,34075,20-1601RL-MX-024-1359-07000550,1,01/24/2016,2016,1,36.04517,-122.01783,070.0 055.0,70.0,-16.922
34075,34076,20-1601RL-MX-024-1005-07000600,1,01/24/2016,2016,1,35.87867,-122.36833,070.0 060.0,70.0,-36.652
34076,34077,20-1601RL-MX-024-0410-07000700,1,01/24/2016,2016,1,35.55338,-123.07502,070.0 070.0,70.0,-76.212
34077,34078,20-1601RL-MX-023-2221-07000800,1,01/23/2016,2016,1,35.217,-123.779,070.0 080.0,70.0,-116.129
34078,34079,20-1601RL-MX-023-1629-07000900,1,01/23/2016,2016,1,34.875170000000004,-124.48917,070.0 090.0,70.0,-156.599
34079,34080,20-1601RL-MX-022-0940-07330500,1,01/22/2016,2016,1,35.63933,-121.25983000000001,073.3 050.0,73.3,-2.042
34080,34081,20-1601RL-MX-022-1256-07330550,1,01/22/2016,2016,1,35.48433,-121.60316999999999,073.3 055.0,73.3,-21.202
34081,34082,20-1601RL-MX-022-1700-07330600,1,01/22/2016,2016,1,35.3205,-121.95966999999999,073.3 060.0,73.3,-41.216
34082,34083,20-1601RL-MX-022-2317-07330700,1,01/22/2016,2016,1,34.98017,-122.65016999999999,073.3 070.0,73.3,-80.762
34083,34084,20-1601RL-MX-023-0518-07330800,1,01/23/2016,2016,1,34.64883,-123.36083,073.3 080.0,73.3,-121.019
34084,34085,20-1601RL-MX-023-1048-07330900,1,01/23/2016,2016,1,34.31,-124.061,073.3 090.0,73.3,-161.181
34085,34086,20-1601RL-MX-022-0434-07670490,1,01/22/2016,2016,1,35.08567,-120.77367,076.7 049.0,76.7,-6.999
34086,34087,20-1601RL-MX-022-0213-07670510,1,01/22/2016,2016,1,35.01867,-120.91216999999999,076.7 051.0,76.7,-14.901
34087,34088,20-1601RL-MX-021-2244-07670550,1,01/21/2016,2016,1,34.88467,-121.195,076.7 055.0,76.7,-30.966
34088,34089,20-1601RL-PR-021-1900-07670600,1,01/21/2016,2016,1,34.72417,-121.5445,076.7 060.0,76.7,-50.692
34089,34090,20-1601RL-MX-021-1256-07670700,1,01/21/2016,2016,1,34.391329999999996,-122.24733,076.7 070.0,76.7,-90.755
34090,34091,20-1601RL-MX-021-0655-07670800,1,01/21/2016,2016,1,34.055170000000004,-122.9465,076.7 080.0,76.7,-130.882
34091,34092,20-1601RL-MX-021-0123-07670900,1,01/21/2016,2016,1,33.722770000000004,-123.6222,076.7 090.0,76.7,-170.009
34092,34093,20-1601RL-PR-020-1936-07671000,1,01/20/2016,2016,1,33.39717,-124.31783,076.7 100.0,76.7,-209.895
34093,34094,20-1601RL-MX-019-0507-08000505,1,01/19/2016,2016,1,34.4645,-120.4955,080.0 050.5,80.0,-1.174
34094,34095,20-1601RL-MX-019-0548-08000510,1,01/19/2016,2016,1,34.4505,-120.5235,080.0 051.0,80.0,-2.673
34095,34096,20-1601RL-MX-019-0841-08000550,1,01/19/2016,2016,1,34.319829999999996,-120.8055,080.0 055.0,80.0,-18.594
34096,34097,20-1601RL-MX-019-1253-08000600,1,01/19/2016,2016,1,34.152,-121.15083,080.0 060.0,80.0,-38.462
34097,34098,20-1601RL-PR-019-1934-08000700,1,01/19/2016,2016,1,33.817,-121.829,080.0 070.0,80.0,-77.735
34098,34099,20-1601RL-MX-020-0156-08000800,1,01/20/2016,2016,1,33.48267,-122.528,080.0 080.0,80.0,-117.992
34099,34100,20-1601RL-MX-020-0748-08000900,1,01/20/2016,2016,1,33.15517,-123.2225,080.0 090.0,80.0,-157.964
34100,34101,20-1601RL-MX-020-1325-08001000,1,01/20/2016,2016,1,32.8125,-123.9095,080.0 100.0,80.0,-198.2
34101,34102,20-1601RL-MX-018-2206-08170435,1,01/18/2016,2016,1,34.40208,-119.79907,081.7 043.5,81.7,-1.028
34102,34103,20-1601RL-MX-019-0009-08180469,1,01/19/2016,2016,1,34.27767,-120.0325,081.8 046.9,81.8,-14.686
34103,34104,20-1601RL-MX-018-1906-08330394,1,01/18/2016,2016,1,34.2375,-119.38833000000001,083.3 039.4,83.3,-4.455
34104,34105,20-1601RL-PR-018-1806-08330406,1,01/18/2016,2016,1,34.22417,-119.41467,083.3 040.6,83.3,-5.987
34105,34106,20-1601RL-MX-018-1452-08330420,1,01/18/2016,2016,1,34.17917,-119.50933,083.3 042.0,83.3,-11.405
34106,34107,20-1601RL-MX-018-0828-08330510,1,01/18/2016,2016,1,33.87717,-120.13417,083.3 051.0,83.3,-47.373
34107,34108,20-1601RL-MX-018-0428-08330550,1,01/18/2016,2016,1,33.74498,-120.40743,083.3 055.0,83.3,-63.137
