,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID
34019,34020,20-1511OC-MX-316-0436-08670550,4,11/12/2015,2015,11,33.15633,-120.00677,086.7 055.0
34020,34021,20-1511OC-MX-316-0019-08670600,4,11/12/2015,2015,11,32.98887,-120.34848,086.7 060.0
34021,34022,20-1511OC-PR-315-1813-08670700,4,11/11/2015,2015,11,32.65623,-121.03337,086.7 070.0
34022,34023,20-1511OC-MX-315-1140-08670800,4,11/11/2015,2015,11,32.3231,-121.71432,086.7 080.0
34023,34024,20-1511OC-MX-315-0531-08670900,4,11/11/2015,2015,11,31.9896,-122.3932,086.7 090.0
34024,34025,20-1511OC-MX-314-2333-08671000,4,11/10/2015,2015,11,31.65608,-123.0693,086.7 100.0
34025,34026,20-1511OC-PR-314-1742-08671100,4,11/10/2015,2015,11,31.32302,-123.7433,086.7 110.0
34026,34027,20-1511OC-MX-307-1628-08680325,4,11/03/2015,2015,11,33.88868,-118.4444,086.8 032.5
34027,34028,20-1511OC-MX-307-1228-08850301,4,11/03/2015,2015,11,33.6737,-118.08518,088.5 030.1
34028,34029,20-1511OC-MX-307-1000-09000277,4,11/03/2015,2015,11,33.49412,-117.74782,090.0 027.7
34029,34030,20-1511OC-MX-307-0806-09000280,4,11/03/2015,2015,11,33.4847,-117.7678,090.0 028.0
34030,34031,20-1511OC-MX-307-0508-09000300,4,11/03/2015,2015,11,33.4181,-117.9056,090.0 030.0
34031,34032,20-1511OC-MX-307-0055-09000350,4,11/03/2015,2015,11,33.25123,-118.25048,090.0 035.0
34032,34033,20-1511OC-MX-306-2149-09000370,4,11/02/2015,2015,11,33.18462,-118.387,090.0 037.0
34033,34034,20-1511OC-PR-306-1733-09000450,4,11/02/2015,2015,11,32.9175,-118.93866,090.0 045.0
34034,34035,20-1511OC-MX-306-1000-09000530,4,11/02/2015,2015,11,32.65067,-119.4828,090.0 053.0
34035,34036,20-1511OC-MX-306-0030-09000600,4,11/02/2015,2015,11,32.41828,-119.95937,090.0 060.0
34036,34037,20-1511OC-PR-305-1646-09000700,4,11/01/2015,2015,11,32.0849,-120.63822,090.0 070.0
34037,34038,20-1511OC-MX-305-1050-09000800,4,11/01/2015,2015,11,31.75128,-121.31523,090.0 080.0
34038,34039,20-1511OC-MX-305-0350-09000900,4,11/01/2015,2015,11,31.41788,-121.99013,090.0 090.0
34039,34040,20-1511OC-MX-304-2043-09001000,4,10/31/2015,2015,10,31.08497,-122.65103,090.0 100.0
34040,34041,20-1511OC-MX-302-0025-09170264,4,10/29/2015,2015,10,33.24633,-117.46337,091.7 026.4
34041,34042,20-1511OC-MX-302-0412-09330267,4,10/29/2015,2015,10,32.95618,-117.30527,093.3 026.7
34042,34043,20-1511OC-MX-302-0611-09330280,4,10/29/2015,2015,10,32.91317,-117.3944,093.3 028.0
34043,34044,20-1511OC-MX-302-0901-09330300,4,10/29/2015,2015,10,32.84613,-117.53112,093.3 030.0
34044,34045,20-1511OC-MX-302-1337-09330350,4,10/29/2015,2015,10,32.6799,-117.8725,093.3 035.0
34045,34046,20-1511OC-PR-302-1807-09330400,4,10/29/2015,2015,10,32.51318,-118.21418,093.3 040.0
34046,34047,20-1511OC-MX-302-2340-09330450,4,10/29/2015,2015,10,32.34608,-118.55403,093.3 045.0
34047,34048,20-1511OC-MX-316-2242-09330500,4,11/12/2015,2015,11,32.17993,-118.89387,093.3 050.0
34048,34049,20-1511OC-MX-303-1445-09330550,4,10/30/2015,2015,10,32.0133,-119.23498,093.3 055.0
34049,34050,20-1511OC-PR-303-1927-09330600,4,10/30/2015,2015,10,31.84638,-119.57157,093.3 060.0
34050,34051,20-1511OC-MX-304-0131-09330700,4,10/31/2015,2015,10,31.51313,-120.24642,093.3 070.0
34051,34052,20-1511OC-MX-304-0740-09330800,4,10/31/2015,2015,10,31.17982,-120.91918,093.3 080.0
34052,34053,20-1511OC-MX-304-1323-09330900,4,10/31/2015,2015,10,30.84662,-121.58848,093.3 090.0
34053,34054,20-1511OC-MX-302-0315-09340264,4,10/29/2015,2015,10,32.95018,-117.27897,093.4 026.4
34054,34055,20-1511OC-MX-316-1150-08670450,4,11/12/2015,2015,11,33.48831,-119.3198,086.7 045.0
34055,34056,20-1511OC-MX-317-0250-09330450,4,11/13/2015,2015,11,32.3462,-118.5549,093.3 045.0
34056,34057,20-1601RL-MX-027-1123-06000530,1,01/27/2016,2016,1,37.84817,-123.10567,060.0 053.0
34057,34058,20-1601RL-MX-027-1523-06000600,1,01/27/2016,2016,1,37.61383,-123.61183,060.0 060.0
34058,34059,20-1601RL-MX-027-2033-06000700,1,01/27/2016,2016,1,37.28083,-124.33817,060.0 070.0
34059,34060,20-1601RL-MX-028-0145-06000800,1,01/28/2016,2016,1,36.94378,-125.05347,060.0 080.0
34060,34061,20-1601RL-MX-028-0658-06000900,1,01/28/2016,2016,1,36.60917,-125.75983,060.0 090.0
34061,34062,20-1601RL-MX-027-0612-06330520,1,01/27/2016,2016,1,37.31083,-122.622,063.3 052.0
34062,34063,20-1601RL-MX-027-0331-06330550,1,01/27/2016,2016,1,37.21333,-122.84033,063.3 055.0
34063,34064,20-1601RL-MX-026-2358-06330600,1,01/26/2016,2016,1,37.04467,-123.20017,063.3 060.0
34064,34065,20-1601RL-MX-026-1827-06330700,1,01/26/2016,2016,1,36.71117,-123.92117,063.3 070.0
34065,34066,20-1601RL-MX-026-1306-06330800,1,01/26/2016,2016,1,36.37317,-124.63083,063.3 080.0
34066,34067,20-1601RL-MX-026-0749-06330900,1,01/26/2016,2016,1,36.039,-125.34433,063.3 090.0
34067,34068,20-1601RL-MX-025-0343-06670500,1,01/25/2016,2016,1,36.78417,-122.063,066.7 050.0
34068,34069,20-1601RL-MX-025-0704-06670550,1,01/25/2016,2016,1,36.62883,-122.418,066.7 055.0
34069,34070,20-1601RL-MX-025-1039-06670600,1,01/25/2016,2016,1,36.45683,-122.771,066.7 060.0
34070,34071,20-1601RL-MX-025-1555-06670700,1,01/25/2016,2016,1,36.12683,-123.4855,066.7 070.0
34071,34072,20-1601RL-MX-025-2123-06670800,1,01/25/2016,2016,1,35.78567,-124.194,066.7 080.0
34072,34073,20-1601RL-MX-026-0231-06670900,1,01/26/2016,2016,1,35.45,-124.91017,066.7 090.0
34073,34074,20-1601RL-MX-024-1921-07000510,1,01/24/2016,2016,1,36.176,-121.72933,070.0 051.0
34074,34075,20-1601RL-MX-024-1359-07000550,1,01/24/2016,2016,1,36.04517,-122.01783,070.0 055.0
34075,34076,20-1601RL-MX-024-1005-07000600,1,01/24/2016,2016,1,35.87867,-122.36833,070.0 060.0
34076,34077,20-1601RL-MX-024-0410-07000700,1,01/24/2016,2016,1,35.55338,-123.07502,070.0 070.0
34077,34078,20-1601RL-MX-023-2221-07000800,1,01/23/2016,2016,1,35.217,-123.779,070.0 080.0
34078,34079,20-1601RL-MX-023-1629-07000900,1,01/23/2016,2016,1,34.87517,-124.48917,070.0 090.0
34079,34080,20-1601RL-MX-022-0940-07330500,1,01/22/2016,2016,1,35.63933,-121.25983,073.3 050.0
34080,34081,20-1601RL-MX-022-1256-07330550,1,01/22/2016,2016,1,35.48433,-121.60317,073.3 055.0
34081,34082,20-1601RL-MX-022-1700-07330600,1,01/22/2016,2016,1,35.3205,-121.95967,073.3 060.0
34082,34083,20-1601RL-MX-022-2317-07330700,1,01/22/2016,2016,1,34.98017,-122.65017,073.3 070.0
34083,34084,20-1601RL-MX-023-0518-07330800,1,01/23/2016,2016,1,34.64883,-123.36083,073.3 080.0
34084,34085,20-1601RL-MX-023-1048-07330900,1,01/23/2016,2016,1,34.31,-124.061,073.3 090.0
34085,34086,20-1601RL-MX-022-0434-07670490,1,01/22/2016,2016,1,35.08567,-120.77367,076.7 049.0
34086,34087,20-1601RL-MX-022-0213-07670510,1,01/22/2016,2016,1,35.01867,-120.91217,076.7 051.0
34087,34088,20-1601RL-MX-021-2244-07670550,1,01/21/2016,2016,1,34.88467,-121.195,076.7 055.0
34088,34089,20-1601RL-PR-021-1900-07670600,1,01/21/2016,2016,1,34.72417,-121.5445,076.7 060.0
34089,34090,20-1601RL-MX-021-1256-07670700,1,01/21/2016,2016,1,34.39133,-122.24733,076.7 070.0
34090,34091,20-1601RL-MX-021-0655-07670800,1,01/21/2016,2016,1,34.05517,-122.9465,076.7 080.0
34091,34092,20-1601RL-MX-021-0123-07670900,1,01/21/2016,2016,1,33.72277,-123.6222,076.7 090.0
34092,34093,20-1601RL-PR-020-1936-07671000,1,01/20/2016,2016,1,33.39717,-124.31783,076.7 100.0
34093,34094,20-1601RL-MX-019-0507-08000505,1,01/19/2016,2016,1,34.4645,-120.4955,080.0 050.5
34094,34095,20-1601RL-MX-019-0548-08000510,1,01/19/2016,2016,1,34.4505,-120.5235,080.0 051.0
34095,34096,20-1601RL-MX-019-0841-08000550,1,01/19/2016,2016,1,34.31983,-120.8055,080.0 055.0
34096,34097,20-1601RL-MX-019-1253-08000600,1,01/19/2016,2016,1,34.152,-121.15083,080.0 060.0
34097,34098,20-1601RL-PR-019-1934-08000700,1,01/19/2016,2016,1,33.817,-121.829,080.0 070.0
34098,34099,20-1601RL-MX-020-0156-08000800,1,01/20/2016,2016,1,33.48267,-122.528,080.0 080.0
34099,34100,20-1601RL-MX-020-0748-08000900,1,01/20/2016,2016,1,33.15517,-123.2225,080.0 090.0
34100,34101,20-1601RL-MX-020-1325-08001000,1,01/20/2016,2016,1,32.8125,-123.9095,080.0 100.0
34101,34102,20-1601RL-MX-018-2206-08170435,1,01/18/2016,2016,1,34.40208,-119.79907,081.7 043.5
34102,34103,20-1601RL-MX-019-0009-08180469,1,01/19/2016,2016,1,34.27767,-120.0325,081.8 046.9
34103,34104,20-1601RL-MX-018-1906-08330394,1,01/18/2016,2016,1,34.2375,-119.38833,083.3 039.4
34104,34105,20-1601RL-PR-018-1806-08330406,1,01/18/2016,2016,1,34.22417,-119.41467,083.3 040.6
34105,34106,20-1601RL-MX-018-1452-08330420,1,01/18/2016,2016,1,34.17917,-119.50933,083.3 042.0
34106,34107,20-1601RL-MX-018-0828-08330510,1,01/18/2016,2016,1,33.87717,-120.13417,083.3 051.0
34107,34108,20-1601RL-MX-018-0428-08330550,1,01/18/2016,2016,1,33.74498,-120.40743,083.3 055.0
34108,34109,20-1601RL-MX-017-2347-08330600,1,01/17/2016,2016,1,33.57517,-120.76117,083.3 060.0
34109,34110,20-1601RL-PR-017-1718-08330700,1,01/17/2016,2016,1,33.24467,-121.44967,083.3 070.0
34110,34111,20-1601RL-MX-017-1058-08330800,1,01/17/2016,2016,1,32.91298,-122.12988,083.3 080.0
34111,34112,20-1601RL-MX-017-0450-08330900,1,01/17/2016,2016,1,32.57683,-122.8095,083.3 090.0
34112,34113,20-1601RL-MX-016-2255-08331000,1,01/16/2016,2016,1,32.245,-123.49283,083.3 100.0
34113,34114,20-1601RL-PR-016-1802-08331100,1,01/16/2016,2016,1,31.91667,-124.17333,083.3 110.0
34114,34115,20-1601RL-MX-029-1657-08540358,1,01/29/2016,2016,1,34.01267,-118.839,085.4 035.8
34115,34116,20-1601RL-MX-014-0741-08670330,1,01/14/2016,2016,1,33.89333,-118.48233,086.7 033.0
34116,34117,20-1601RL-MX-014-0954-08670350,1,01/14/2016,2016,1,33.83183,-118.618,086.7 035.0
34117,34118,20-1601RL-MX-014-1407-08670400,1,01/14/2016,2016,1,33.65533,-118.97467,086.7 040.0
34118,34119,20-1601RL-PR-014-1808-08670450,1,01/14/2016,2016,1,33.49983,-119.31033,086.7 045.0
34119,34120,20-1601RL-MX-014-2155-08670500,1,01/14/2016,2016,1,33.32167,-119.66317,086.7 050.0
34120,34121,20-1601RL-MX-015-0121-08670550,1,01/15/2016,2016,1,33.14967,-120.00533,086.7 055.0
34121,34122,20-1601RL-MX-015-0522-08670600,1,01/15/2016,2016,1,32.99017,-120.34733,086.7 060.0
34122,34123,20-1601RL-MX-015-1141-08670700,1,01/15/2016,2016,1,32.65683,-121.02817,086.7 070.0
34123,34124,20-1601RL-PR-015-1742-08670800,1,01/15/2016,2016,1,32.32443,-121.71282,086.7 080.0
34124,34125,20-1601RL-MX-015-2330-08670900,1,01/15/2016,2016,1,31.98867,-122.3925,086.7 090.0
34125,34126,20-1601RL-MX-016-0506-08671000,1,01/16/2016,2016,1,31.65567,-123.06517,086.7 100.0
34126,34127,20-1601RL-MX-016-1057-08671100,1,01/16/2016,2016,1,31.32617,-123.74533,086.7 110.0
34127,34128,20-1601RL-MX-014-0651-08680325,1,01/14/2016,2016,1,33.88917,-118.445,086.8 032.5
34128,34129,20-1601RL-MX-014-0303-08850301,1,01/14/2016,2016,1,33.64667,-118.07817,088.5 030.1
34129,34130,20-1601RL-MX-014-0000-09000277,1,01/14/2016,2016,1,33.489,-117.74817,090.0 027.7
34130,34131,20-1601RL-MX-013-2209-09000280,1,01/13/2016,2016,1,33.48367,-117.76717,090.0 028.0
34131,34132,20-1601RL-PR-013-1715-09000300,1,01/13/2016,2016,1,33.42233,-117.90217,090.0 030.0
34132,34133,20-1601RL-MX-013-1302-09000350,1,01/13/2016,2016,1,33.25283,-118.25817,090.0 035.0
34133,34134,20-1601RL-MX-013-0953-09000370,1,01/13/2016,2016,1,33.181,-118.38733,090.0 037.0
34134,34135,20-1601RL-MX-013-0423-09000450,1,01/13/2016,2016,1,32.92217,-118.9215,090.0 045.0
34135,34136,20-1601RL-MX-012-2254-09000530,1,01/12/2016,2016,1,32.64917,-119.48083,090.0 053.0
34136,34137,20-1601RL-PR-012-1750-09000600,1,01/12/2016,2016,1,32.42033,-119.963,090.0 060.0
34137,34138,20-1601RL-MX-012-1041-09000700,1,01/12/2016,2016,1,32.084,-120.64117,090.0 070.0
34138,34139,20-1601RL-MX-012-0412-09000800,1,01/12/2016,2016,1,31.759,-121.3085,090.0 080.0
34139,34140,20-1601RL-MX-011-2124-09000900,1,01/11/2016,2016,1,31.4155,-121.99467,090.0 090.0
34140,34141,20-1601RL-PR-011-1607-09001000,1,01/11/2016,2016,1,31.079,-122.66067,090.0 100.0
34141,34142,20-1601RL-MX-011-0829-09001100,1,01/11/2016,2016,1,30.75417,-123.334,090.0 110.0
34142,34143,20-1601RL-MX-011-0155-09001200,1,01/11/2016,2016,1,30.41583,-124.003,090.0 120.0
34143,34144,20-1601RL-MX-007-2349-09170264,1,01/07/2016,2016,1,33.23817,-117.464,091.7 026.4
34144,34145,20-1601RL-PR-007-1818-09330267,1,01/07/2016,2016,1,32.95333,-117.30667,093.3 026.7
34145,34146,20-1601RL-MX-008-0252-09330280,1,01/08/2016,2016,1,32.91383,-117.39033,093.3 028.0
34146,34147,20-1601RL-MX-008-0554-09330300,1,01/08/2016,2016,1,32.84817,-117.5185,093.3 030.0
34147,34148,20-1601RL-MX-008-1036-09330350,1,01/08/2016,2016,1,32.68883,-117.86417,093.3 035.0
34148,34149,20-1601RL-MX-008-1504-09330400,1,01/08/2016,2016,1,32.50933,-118.2135,093.3 040.0
34149,34150,20-1601RL-PR-008-1933-09330450,1,01/08/2016,2016,1,32.35017,-118.54917,093.3 045.0
34150,34151,20-1601RL-MX-008-2345-09330500,1,01/08/2016,2016,1,32.18283,-118.88467,093.3 050.0
34151,34152,20-1601RL-MX-009-0338-09330550,1,01/09/2016,2016,1,32.0175,-119.22633,093.3 055.0
34152,34153,20-1601RL-MX-009-0730-09330600,1,01/09/2016,2016,1,31.85467,-119.56367,093.3 060.0
34153,34154,20-1601RL-MX-009-1330-09330700,1,01/09/2016,2016,1,31.513,-120.2375,093.3 070.0
34154,34155,20-1601RL-PR-009-1938-09330800,1,01/09/2016,2016,1,31.18433,-120.9075,093.3 080.0
34155,34156,20-1601RL-MX-010-0153-09330900,1,01/10/2016,2016,1,30.85483,-121.58167,093.3 090.0
34156,34157,20-1601RL-MX-010-0748-09331000,1,01/10/2016,2016,1,30.52067,-122.2445,093.3 100.0
34157,34158,20-1601RL-MX-010-1351-09331100,1,01/10/2016,2016,1,30.181,-122.915,093.3 110.0
34158,34159,20-1601RL-PR-010-2002-09331200,1,01/10/2016,2016,1,29.85417,-123.57583,093.3 120.0
34159,34160,20-1601RL-MX-007-2102-09340264,1,01/07/2016,2016,1,32.952,-117.28567,093.4 026.4
34160,34161,20-16045S-MX-112-0041-06000530,2,04/22/2016,2016,4,37.84453,-123.09648,060.0 053.0
34161,34162,20-16045S-MX-112-0436-06000600,2,04/22/2016,2016,4,37.6117,-123.60178,060.0 060.0
34162,34163,20-16045S-MX-112-1003-06000700,2,04/22/2016,2016,4,37.2791,-124.32718,060.0 070.0
34163,34164,20-16045S-MX-112-1532-06000800,2,04/22/2016,2016,4,36.9447,-125.05192,060.0 080.0
34164,34165,20-16045S-MX-111-1925-06330520,2,04/21/2016,2016,4,37.30793,-122.61562,063.3 052.0
34165,34166,20-16045S-MX-111-1629-06330550,2,04/21/2016,2016,4,37.20852,-122.8318,063.3 055.0
34166,34167,20-16045S-MX-111-1248-06330600,2,04/21/2016,2016,4,37.04062,-123.1988,063.3 060.0
34167,34168,20-16045S-MX-111-0728-06330700,2,04/21/2016,2016,4,36.70788,-123.9143,063.3 070.0
34168,34169,20-16045S-MX-111-0207-06330800,2,04/21/2016,2016,4,36.37437,-124.63157,063.3 080.0
34169,34170,20-16045S-MX-110-2018-06330900,2,04/20/2016,2016,4,36.0401,-125.34037,063.3 090.0
34170,34171,20-16045S-MX-109-1432-06670500,2,04/19/2016,2016,4,36.78712,-122.0583,066.7 050.0
34171,34172,20-16045S-MX-109-1804-06670550,2,04/19/2016,2016,4,36.6218,-122.4162,066.7 055.0
34172,34173,20-16045S-MX-109-2149-06670600,2,04/19/2016,2016,4,36.45043,-122.77033,066.7 060.0
34173,34174,20-16045S-MX-110-0327-06670700,2,04/20/2016,2016,4,36.12082,-123.48248,066.7 070.0
34174,34175,20-16045S-MX-110-0851-06670800,2,04/20/2016,2016,4,35.784,-124.18818,066.7 080.0
34175,34176,20-16045S-MX-110-1421-06670900,2,04/20/2016,2016,4,35.45328,-124.9034,066.7 090.0
34176,34177,20-16045S-MX-109-0852-07000510,2,04/19/2016,2016,4,36.17882,-121.73122,070.0 051.0
34177,34178,20-16045S-MX-109-0544-07000550,2,04/19/2016,2016,4,36.04713,-122.0098,070.0 055.0
34178,34179,20-16045S-MX-109-0133-07000600,2,04/19/2016,2016,4,35.88182,-122.37187,070.0 060.0
34179,34180,20-16045S-MX-108-1953-07000700,2,04/18/2016,2016,4,35.5462,-123.0755,070.0 070.0
34180,34181,20-16045S-MX-108-1345-07000800,2,04/18/2016,2016,4,35.21538,-123.77972,070.0 080.0
34181,34182,20-16045S-MX-108-0837-07000900,2,04/18/2016,2016,4,34.88363,-124.4785,070.0 090.0
34182,34183,20-16045S-MX-107-0422-07330500,2,04/17/2016,2016,4,35.6449,-121.26442,073.3 050.0
34183,34184,20-16045S-MX-107-0716-07330550,2,04/17/2016,2016,4,35.47998,-121.60798,073.3 055.0
34184,34185,20-16045S-MX-107-1050-07330600,2,04/17/2016,2016,4,35.30562,-121.96278,073.3 060.0
34185,34186,20-16045S-MX-107-1617-07330700,2,04/17/2016,2016,4,34.97602,-122.66718,073.3 070.0
34186,34187,20-16045S-MX-107-2159-07330800,2,04/17/2016,2016,4,34.64023,-123.36488,073.3 080.0
34187,34188,20-16045S-MX-108-0327-07330900,2,04/18/2016,2016,4,34.3104,-124.0655,073.3 090.0
34188,34189,20-16045S-MX-103-0906-07670490,2,04/13/2016,2016,4,35.0877,-120.77612,076.7 049.0
34189,34190,20-16045S-MX-103-1100-07670510,2,04/13/2016,2016,4,35.0185,-120.92033,076.7 051.0
34190,34191,20-16045S-MX-103-1420-07670550,2,04/13/2016,2016,4,34.88608,-121.19948,076.7 055.0
34191,34192,20-16045S-PR-103-1839-07670600,2,04/13/2016,2016,4,34.71997,-121.54982,076.7 060.0
34192,34193,20-16045S-MX-104-0039-07670700,2,04/14/2016,2016,4,34.3869,-122.24688,076.7 070.0
34193,34194,20-16045S-MX-104-0610-07670800,2,04/14/2016,2016,4,34.05142,-122.94413,076.7 080.0
34194,34195,20-16045S-MX-104-1138-07670900,2,04/14/2016,2016,4,33.72277,-123.6366,076.7 090.0
34195,34196,20-16045S-PR-104-1741-07671000,2,04/14/2016,2016,4,33.38717,-124.32503,076.7 100.0
34196,34197,20-16045S-MX-103-0257-08000505,2,04/13/2016,2016,4,34.419,-120.51466,080.0 050.5
34197,34198,20-16045S-MX-103-0344-08000510,2,04/13/2016,2016,4,34.44888,-120.52463,080.0 051.0
34198,34199,20-16045S-MX-106-0732-08000550,2,04/16/2016,2016,4,34.31882,-120.80942,080.0 055.0
34199,34200,20-16045S-MX-106-0316-08000600,2,04/16/2016,2016,4,34.14013,-121.15427,080.0 060.0
34200,34201,20-16045S-MX-105-0544-08000900,2,04/15/2016,2016,4,33.14408,-123.22722,080.0 090.0
34201,34202,20-16045S-MX-104-2329-08001000,2,04/14/2016,2016,4,32.81632,-123.90668,080.0 100.0
34202,34203,20-16045S-MX-102-2219-08170435,2,04/12/2016,2016,4,34.40143,-119.80143,081.7 043.5
34203,34204,20-16045S-PR-102-1845-08180469,2,04/12/2016,2016,4,34.2741,-120.02787,081.8 046.9
34204,34205,20-16045S-MX-098-0857-08330394,2,04/08/2016,2016,4,34.26323,-119.33172,083.3 039.4
34205,34206,20-16045S-MX-098-0957-08330406,2,04/08/2016,2016,4,34.22407,-119.40817,083.3 040.6
34206,34207,20-16045S-MX-098-1151-08330420,2,04/08/2016,2016,4,34.17927,-119.50678,083.3 042.0
34207,34208,20-16045S-MX-102-1224-08330510,2,04/12/2016,2016,4,33.87627,-120.1335,083.3 051.0
34208,34209,20-16045S-MX-102-0835-08330550,2,04/12/2016,2016,4,33.74462,-120.41097,083.3 055.0
34209,34210,20-16045S-MX-102-0437-08330600,2,04/12/2016,2016,4,33.57463,-120.75713,083.3 060.0
34210,34211,20-16045S-MX-101-2225-08330700,2,04/11/2016,2016,4,33.24523,-121.4446,083.3 070.0
34211,34212,20-16045S-PR-101-1718-08330800,2,04/11/2016,2016,4,32.91067,-122.12787,083.3 080.0
34212,34213,20-16045S-MX-101-0952-08330900,2,04/11/2016,2016,4,32.5794,-122.81173,083.3 090.0
34213,34214,20-16045S-MX-101-0429-08331000,2,04/11/2016,2016,4,32.24463,-123.49097,083.3 100.0
34214,34215,20-16045S-MX-100-2243-08331100,2,04/10/2016,2016,4,31.91027,-124.16823,083.3 110.0
34215,34216,20-16045S-MX-098-0506-08540358,2,04/08/2016,2016,4,34.00203,-118.83392,085.4 035.8
34216,34217,20-16045S-MX-097-2316-08670330,2,04/07/2016,2016,4,33.88893,-118.48983,086.7 033.0
34217,34218,20-16045S-MX-098-0136-08670350,2,04/08/2016,2016,4,33.82262,-118.62698,086.7 035.0
34218,34219,20-16045S-PR-098-1856-08670400,2,04/08/2016,2016,4,33.65537,-118.97698,086.7 040.0
34219,34220,20-16045S-MX-098-2315-08670450,2,04/08/2016,2016,4,33.487,-119.31502,086.7 045.0
34220,34221,20-16045S-MX-099-0306-08670500,2,04/09/2016,2016,4,33.31567,-119.65623,086.7 050.0
34221,34222,20-16045S-MX-099-0624-08670550,2,04/09/2016,2016,4,33.16332,-120.00588,086.7 055.0
34222,34223,20-16045S-MX-099-1033-08670600,2,04/09/2016,2016,4,32.9862,-120.34487,086.7 060.0
34223,34224,20-16045S-PR-099-1705-08670700,2,04/09/2016,2016,4,32.65333,-121.03447,086.7 070.0
34224,34225,20-16045S-MX-099-2322-08670800,2,04/09/2016,2016,4,32.32258,-121.7054,086.7 080.0
34225,34226,20-16045S-MX-100-0513-08670900,2,04/10/2016,2016,4,31.98973,-122.39983,086.7 090.0
34226,34227,20-16045S-MX-100-1031-08671000,2,04/10/2016,2016,4,31.65772,-123.07107,086.7 100.0
34227,34228,20-16045S-PR-100-1639-08671100,2,04/10/2016,2016,4,31.32398,-123.74482,086.7 110.0
34228,34229,20-16045S-MX-097-2226-08680325,2,04/07/2016,2016,4,33.88617,-118.44538,086.8 032.5
34229,34230,20-16045S-MX-097-1849-08850301,2,04/07/2016,2016,4,33.64572,-118.05667,088.5 030.1
34230,34231,20-16045S-MX-097-1402-09000277,2,04/07/2016,2016,4,33.4695,-117.744,090.0 027.7
34231,34232,20-16045S-PR-097-1615-09000280,2,04/07/2016,2016,4,33.48472,-117.77987,090.0 028.0
34232,34233,20-16045S-MX-097-1045-09000300,2,04/07/2016,2016,4,33.41783,-117.90333,090.0 030.0
34233,34234,20-16045S-MX-097-0639-09000350,2,04/07/2016,2016,4,33.25073,-118.24828,090.0 035.0
34234,34235,20-16045S-MX-097-0335-09000370,2,04/07/2016,2016,4,33.182,-118.38332,090.0 037.0
34235,34236,20-16045S-MX-096-2159-09000450,2,04/06/2016,2016,4,32.91472,-118.93648,090.0 045.0
34236,34237,20-16045S-PR-096-1625-09000530,2,04/06/2016,2016,4,32.65202,-119.48443,090.0 053.0
34237,34238,20-16045S-MX-096-1106-09000600,2,04/06/2016,2016,4,32.41832,-119.95908,090.0 060.0
34238,34239,20-16045S-MX-096-0513-09000700,2,04/06/2016,2016,4,32.08373,-120.63898,090.0 070.0
34239,34240,20-16045S-MX-095-2310-09000800,2,04/05/2016,2016,4,31.75273,-121.3166,090.0 080.0
34240,34241,20-16045S-PR-095-1746-09000900,2,04/05/2016,2016,4,31.41743,-121.99122,090.0 090.0
34241,34242,20-16045S-MX-095-0945-09001000,2,04/05/2016,2016,4,31.08287,-122.66483,090.0 100.0
34242,34243,20-16045S-MX-095-0401-09001100,2,04/05/2016,2016,4,30.75162,-123.3347,090.0 110.0
34243,34244,20-16045S-MX-094-2202-09001200,2,04/04/2016,2016,4,30.4159,-123.9978,090.0 120.0
34244,34245,20-16045S-MX-092-0016-09170264,2,04/02/2016,2016,4,33.2423,-117.46563,091.7 026.4
34245,34246,20-16045S-PR-091-1957-09330267,2,04/01/2016,2016,4,32.95553,-117.30533,093.3 026.7
34246,34247,20-16045S-MX-092-0256-09330280,2,04/02/2016,2016,4,32.9109,-117.3961,093.3 028.0
34247,34248,20-16045S-MX-092-0536-09330300,2,04/02/2016,2016,4,32.84232,-117.53212,093.3 030.0
34248,34249,20-16045S-MX-092-0923-09330350,2,04/02/2016,2016,4,32.67672,-117.86998,093.3 035.0
34249,34250,20-16045S-MX-092-1328-09330400,2,04/02/2016,2016,4,32.51633,-118.20717,093.3 040.0
34250,34251,20-16045S-PR-092-1729-09330450,2,04/02/2016,2016,4,32.3461,-118.554,093.3 045.0
34251,34252,20-16045S-MX-092-2123-09330500,2,04/02/2016,2016,4,32.1784,-118.89198,093.3 050.0
34252,34253,20-16045S-MX-093-0125-09330550,2,04/03/2016,2016,4,32.01137,-119.23637,093.3 055.0
34253,34254,20-16045S-MX-093-0532-09330600,2,04/03/2016,2016,4,31.84073,-119.57013,093.3 060.0
34254,34255,20-16045S-MX-093-1102-09330700,2,04/03/2016,2016,4,31.51502,-120.24723,093.3 070.0
34255,34256,20-16045S-PR-093-1713-09330800,2,04/03/2016,2016,4,31.18057,-120.9219,093.3 080.0
34256,34257,20-16045S-MX-093-2311-09330900,2,04/03/2016,2016,4,30.84878,-121.5893,093.3 090.0
34257,34258,20-16045S-MX-094-0451-09331000,2,04/04/2016,2016,4,30.51092,-122.26093,093.3 100.0
34258,34259,20-16045S-MX-094-1016-09331100,2,04/04/2016,2016,4,30.18023,-122.92288,093.3 110.0
34259,34260,20-16045S-PR-094-1616-09331200,2,04/04/2016,2016,4,29.84907,-123.59088,093.3 120.0
34260,34261,20-16045S-MX-091-2144-09340264,2,04/01/2016,2016,4,32.95213,-117.28778,093.4 026.4
